"country","year","iso3c","population_growth","gni_per_capita","fertility_rate","old_age_dependency","female_lfpr","life_expectancy_at_birth_2023","SIGI_2023","new_mothers_cash_benefit_perc_2015-2023","education_female","financial_inclusion_female","unpaid_work_share_female","labour_part_female","mat_leave_14weeks","mat_leave_length","pat_leave_available","pat_leave_length","parental_leave"
"Andorra",2015,"AND",-2.14248382559065,NA,1.223,18.0134777655487,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",2016,"AND",0.00969831319383994,NA,1.184,18.1075351705531,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",2017,"AND",2.16803975005007,NA,1.129,18.3200361282553,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",2018,"AND",1.87885332176802,NA,1.053,18.6557962346099,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",2019,"AND",1.73050296926809,46450,1.045,19.0810488892097,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",2020,"AND",1.17775354895761,42450,1.028,19.6411355115158,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",2021,"AND",1.26362889534188,44720,1.058,20.1745877788555,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",2022,"AND",1.69676808598242,47590,1.071,20.6826613043026,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",2023,"AND",1.43374756867515,47920,1.082,21.3162124269056,NA,84.0406,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda",2015,"ATG",0.722892009464778,14550,1.567,11.4676070146587,NA,77.5976,NA,37,NA,NA,NA,NA,0,91,0,0,"No"
"Antigua and Barbuda",2016,"ATG",0.624381829779871,15080,1.458,11.9092775748836,NA,77.5976,NA,37,NA,NA,NA,NA,0,91,0,0,"No"
"Antigua and Barbuda",2017,"ATG",0.553103046635761,15860,1.485,12.3931557396192,NA,77.5976,NA,37,NA,NA,NA,NA,0,91,0,0,"No"
"Antigua and Barbuda",2018,"ATG",0.504979187034594,17460,1.371,12.8403886619631,NA,77.5976,NA,37,NA,NA,NA,NA,0,91,0,0,"No"
"Antigua and Barbuda",2019,"ATG",0.480553889847623,18250,1.468,13.3198928868232,NA,77.5976,NA,37,NA,NA,NA,NA,0,91,0,0,"No"
"Antigua and Barbuda",2020,"ATG",0.526173366134419,15390,1.569,13.8858658164595,NA,77.5976,NA,37,NA,NA,NA,NA,0,91,0,0,"No"
"Antigua and Barbuda",2021,"ATG",0.546161676855974,16680,1.58,14.5030937285158,NA,77.5976,NA,37,NA,NA,NA,NA,0,91,0,0,"No"
"Antigua and Barbuda",2022,"ATG",0.530270318994476,18850,1.58,15.1761228594064,NA,77.5976,NA,37,NA,NA,NA,NA,0,91,0,0,"No"
"Antigua and Barbuda",2023,"ATG",0.511400156215609,19880,1.578,15.9321879414848,NA,77.5976,NA,37,NA,NA,NA,NA,1,98,0,0,"No"
"Australia",2015,"AUS",1.43921665259925,60520,1.814,22.5076119973565,59.151,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Australia",2016,"AUS",1.56194049810399,54100,1.752,22.9691602900349,59.381,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Australia",2017,"AUS",1.64682779735017,51480,1.741,23.3956977573784,59.877,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Australia",2018,"AUS",1.49599671041328,53080,1.74,23.8439530509551,60.523,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Australia",2019,"AUS",1.47749071058438,54890,1.657,24.383152985158,60.959,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Australia",2020,"AUS",1.23342825131378,53630,1.581,25.0972747499351,60.205,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Australia",2021,"AUS",0.14089508329287,57180,1.7,25.8365969160502,61.273,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Australia",2022,"AUS",1.27269881377618,60710,1.63,26.3953997265958,62.314,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Australia",2023,"AUS",2.42431553908742,63160,1.5,26.9162152867337,62.374,83.9228,15.4,100,81,100,17,63,1,0,1,14,"Yes"
"Austria",2015,"AUT",1.12099250236958,47190,1.49,27.4580985301057,54.827,81.9559,9.8,100,77,100,16,57,1,112,0,0,"Yes"
"Austria",2016,"AUT",1.08139629872802,45980,1.53,27.5567053741573,55.349,81.9559,9.8,100,77,100,16,57,1,112,0,0,"Yes"
"Austria",2017,"AUT",0.694621103604983,44800,1.52,27.7872565537207,55.352,81.9559,9.8,100,77,100,16,57,1,112,0,0,"Yes"
"Austria",2018,"AUT",0.487071924768999,48710,1.47,28.0845637081627,55.426,81.9559,9.8,100,77,100,16,57,1,112,0,0,"Yes"
"Austria",2019,"AUT",0.444673639004876,50900,1.46,28.4231538747662,55.514,81.9559,9.8,100,77,100,16,57,1,112,0,0,"Yes"
"Austria",2020,"AUT",0.415176731565556,49000,1.44,28.8540609192752,55.224,81.9559,9.8,100,77,100,16,57,1,112,0,0,"Yes"
"Austria",2021,"AUT",0.435671684056384,53400,1.48,29.4105369475508,55.35,81.9559,9.8,100,77,100,16,57,1,112,1,30,"Yes"
"Austria",2022,"AUT",0.956287797076634,56320,1.41,30.0463466946349,55.688,81.9559,9.8,100,77,100,16,57,1,112,1,30,"Yes"
"Austria",2023,"AUT",0.989464653969154,55220,1.32,30.7690996579744,55.812,81.9559,9.8,100,77,100,16,57,1,112,1,30,"Yes"
"Bahamas",2015,"BHS",0.794122280116855,27620,1.574,14.9015226119233,66.407,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahamas",2016,"BHS",0.700545015838571,27820,1.495,15.0851754892621,66.291,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahamas",2017,"BHS",0.624247409539043,29570,1.424,15.2566684751507,66.502,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahamas",2018,"BHS",0.569969444023085,30650,1.404,15.4334427485697,66.774,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahamas",2019,"BHS",0.497339072752345,31630,1.397,15.6137157727,66.721,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahamas",2020,"BHS",0.300555038290333,25180,1.386,15.7852290478439,62.759,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahamas",2021,"BHS",0.128749531818761,29910,1.382,15.8977826634074,64.517,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahamas",2022,"BHS",0.293483989063331,33790,1.379,16.0750800501684,66.321,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahamas",2023,"BHS",0.477303918283875,35540,1.373,16.3848277928805,66.733,74.5518,NA,46.5,82,NA,NA,70,0,84,0,0,"No"
"Bahrain",2015,"BHR",4.15422184212278,23640,2.113,3.36625827591475,43.369,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Bahrain",2016,"BHR",3.82316300255316,22720,2.042,3.27951147288891,43.548,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Bahrain",2017,"BHR",5.29314527321994,22360,1.984,3.3655938437504,43.492,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Bahrain",2018,"BHR",0.131482303617889,24200,1.911,3.58266646950194,43.306,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Bahrain",2019,"BHR",-1.29469437720599,25800,1.843,3.90723397914868,42.821,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Bahrain",2020,"BHR",-0.781611308056263,23870,1.86,4.26791907999961,41.511,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Bahrain",2021,"BHR",2.16102845934147,25240,1.852,4.48469160322949,41.58,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Bahrain",2022,"BHR",1.34221960637543,28300,1.839,4.51929731822383,42.684,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Bahrain",2023,"BHR",3.37686417721007,28460,1.824,4.70204200719243,43.096,81.2835,NA,NA,73,75,NA,45,0,60,1,1,"No"
"Barbados",2015,"BRB",0.230380947989644,18010,1.726,19.0319821769842,61.731,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Barbados",2016,"BRB",0.217691837314076,18070,1.724,19.4486152160284,62.528,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Barbados",2017,"BRB",0.204727378663704,18240,1.724,19.9276944855205,62.501,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Barbados",2018,"BRB",0.192553930005438,18820,1.72,20.5102561808162,61.61,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Barbados",2019,"BRB",0.176538259610281,19490,1.715,21.1897909484803,61.569,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Barbados",2020,"BRB",0.174452216457154,17610,1.708,21.9909095713757,60.484,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Barbados",2021,"BRB",0.159263661079578,18320,1.709,22.8348711422208,60.679,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Barbados",2022,"BRB",0.0605883465692588,22290,1.712,23.5806443031577,59.68,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Barbados",2023,"BRB",0.00637558575909917,22870,1.708,24.2301108640356,60.124,76.1782,NA,NA,25,NA,NA,62,0,84,0,0,"No"
"Belgium",2015,"BEL",0.579446241677791,45520,1.7,28.0118130969984,48.045,82.115,7.4,100,74,99,16,51,1,105,1,14,"Yes"
"Belgium",2016,"BEL",0.506300002451376,43240,1.68,28.3891844174902,47.81,82.115,7.4,100,74,99,16,51,1,105,1,14,"Yes"
"Belgium",2017,"BEL",0.385228018372369,42310,1.65,28.8394533978878,47.974,82.115,7.4,100,74,99,16,51,1,105,1,14,"Yes"
"Belgium",2018,"BEL",0.455184695275022,45980,1.62,29.2765038481693,48.77,82.115,7.4,100,74,99,16,51,1,105,1,14,"Yes"
"Belgium",2019,"BEL",0.540461327098122,48070,1.6,29.6972645744296,49.097,82.115,7.4,100,74,99,16,51,1,105,1,14,"Yes"
"Belgium",2020,"BEL",0.430996815099722,46330,1.55,30.0489982917654,48.66,82.115,7.4,100,74,99,16,51,1,105,1,14,"Yes"
"Belgium",2021,"BEL",0.411601996532257,51130,1.6,30.4579943766813,49.367,82.115,7.4,100,74,99,16,51,1,105,1,14,"Yes"
"Belgium",2022,"BEL",0.808165350001861,54410,1.53,31.0301816008501,50.029,82.115,7.4,100,74,99,16,51,1,105,1,21,"Yes"
"Belgium",2023,"BEL",0.913715890414841,55020,1.47,31.6929138324644,49.831,82.115,7.4,100,74,99,16,51,1,105,1,21,"Yes"
"Brunei Darussalam",2015,"BRN",1.30210359279592,38180,1.947,5.75223849290106,57.383,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Brunei Darussalam",2016,"BRN",1.25964272152269,32570,1.915,6.07652954182335,57.411,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Brunei Darussalam",2017,"BRN",1.2107045656128,29230,1.881,6.44412829057299,57.459,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Brunei Darussalam",2018,"BRN",1.15739958778106,28790,1.848,6.84449471385708,57.721,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Brunei Darussalam",2019,"BRN",1.10621350885567,31550,1.819,7.26787865241093,55.057,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Brunei Darussalam",2020,"BRN",1.06148281648515,30810,1.796,7.7122204070603,54.556,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Brunei Darussalam",2021,"BRN",0.96027430523198,29890,1.778,8.14309148956244,54.791,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Brunei Darussalam",2022,"BRN",0.804554269312164,30970,1.764,8.54046142261388,53.701,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Brunei Darussalam",2023,"BRN",0.782881746925984,34390,1.747,8.98534165225889,53.527,75.3266,NA,62.9,68,NA,NA,54,0,91,0,0,"No"
"Bulgaria",2015,"BGR",-1.2711551188344,7620,1.64,30.675328073494,48.725,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Bulgaria",2016,"BGR",-1.29824041616821,7630,1.67,31.46232838734,47.437,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Bulgaria",2017,"BGR",-1.32391481752631,7900,1.71,32.1279732745267,49.604,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Bulgaria",2018,"BGR",-1.3714611289258,8870,1.73,32.8088484425256,49.175,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Bulgaria",2019,"BGR",-1.41171852077109,9940,1.79,33.4917780909335,50.223,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Bulgaria",2020,"BGR",-1.00293821352921,10100,1.77,33.9484978540773,49.307,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Bulgaria",2021,"BGR",-0.664652622488209,11720,1.8,34.0103893114017,49.026,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Bulgaria",2022,"BGR",-0.650676134087796,13100,1.78,34.0277801361838,50.649,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Bulgaria",2023,"BGR",-0.286577641861364,14270,1.81,34.3118894334567,51.043,75.6363,18.9,100,68,84,NA,50,1,410,1,15,"Yes"
"Canada",2015,"CAN",0.760300145238936,47580,1.6,23.628805646746,60.969,82.6302,17.5,100,90,100,16,60,1,105,0,0,"Yes"
"Canada",2016,"CAN",1.13153974027004,43900,1.59,24.3182237048516,60.879,82.6302,17.5,100,90,100,16,60,1,105,0,0,"Yes"
"Canada",2017,"CAN",1.19543575451553,42900,1.55,24.9861815767739,61.072,82.6302,17.5,100,90,100,16,60,1,105,0,0,"Yes"
"Canada",2018,"CAN",1.43322615679352,45060,1.51,25.64886923064,60.965,82.6302,17.5,100,90,100,16,60,1,105,0,0,"Yes"
"Canada",2019,"CAN",1.46171259938134,46580,1.47,26.3697715591015,61.253,82.6302,17.5,100,90,100,16,60,1,105,0,0,"Yes"
"Canada",2020,"CAN",1.08436897113225,43900,1.41,27.1936414105089,59.379,82.6302,17.5,100,90,100,16,60,1,105,1,0,"Yes"
"Canada",2021,"CAN",0.553902422386893,49080,1.44,28.0993647538034,60.635,82.6302,17.5,100,90,100,16,60,1,105,1,0,"Yes"
"Canada",2022,"CAN",1.80390457488184,53850,1.33,28.9121642638266,61.049,82.6302,17.5,100,90,100,16,60,1,105,1,0,"Yes"
"Canada",2023,"CAN",2.90468017061162,54660,1.26,29.6279601722539,61.134,82.6302,17.5,100,90,100,16,60,1,105,1,0,"Yes"
"Chile",2015,"CHL",1.0215666887643,14080,1.737,16.3486104257685,50.189,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"Chile",2016,"CHL",1.2094154366484,13310,1.686,16.7814216590287,50.62,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"Chile",2017,"CHL",1.58394825779579,13200,1.563,17.1574888237141,51.74,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"Chile",2018,"CHL",1.78538584857741,14460,1.543,17.5018022354169,52.416,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"Chile",2019,"CHL",1.59911795256016,14690,1.43,17.8713690943583,52.651,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"Chile",2020,"CHL",0.896491953505063,12960,1.307,18.3102493821331,45.442,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"Chile",2021,"CHL",0.441498091207504,14790,1.176,18.7918794175431,46.579,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"Chile",2022,"CHL",0.495789591494285,15440,1.255,19.29158977992,50.026,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"Chile",2023,"CHL",0.53962870957127,15950,1.167,19.8677499182616,51.963,81.1667,27.2,46.6,66,87,NA,52,1,126,1,7,"Yes"
"China",2015,"CHN",0.581456146657648,8040,1.67,14.0355167465737,62.571,77.9529,27.1,69,30,87,15,61,1,128,1,3,"No"
"China",2016,"CHN",0.573050906069647,8360,1.772,14.7333475757794,62.286,77.9529,27.1,69,30,87,15,61,1,128,1,3,"No"
"China",2017,"CHN",0.605245013482969,8830,1.795,15.5392612055647,61.911,77.9529,27.1,69,30,87,15,61,1,128,1,14,"No"
"China",2018,"CHN",0.467672053461959,9720,1.539,16.4153050771481,61.533,77.9529,27.1,69,30,87,15,61,1,128,1,14,"No"
"China",2019,"CHN",0.354740890170827,10510,1.496,17.2944746246392,61.248,77.9529,27.1,69,30,87,15,61,1,128,1,14,"No"
"China",2020,"CHN",0.238040870229883,10740,1.236,18.2208231849821,59.908,77.9529,27.1,69,30,87,15,61,1,128,1,14,"No"
"China",2021,"CHN",0.0892522000412526,12220,1.117,19.0800204763786,61.181,77.9529,27.1,69,30,87,15,61,1,128,1,14,"No"
"China",2022,"CHN",-0.0130995013525784,13170,1.034,19.945983165379,59.894,77.9529,27.1,69,30,87,15,61,1,128,1,14,"No"
"China",2023,"CHN",-0.103794531589067,13730,0.999,20.7196179586136,59.948,77.9529,27.1,69,30,87,15,61,1,158,1,14,"Yes"
"Costa Rica",2015,"CRI",1.06246520512643,10770,1.797,12.7474902840448,50.06,80.7995,10.9,23.4,42,61,22,44,1,120,0,0,"No"
"Costa Rica",2016,"CRI",1.01105286688192,11170,1.746,13.1893616474862,46.019,80.7995,10.9,23.4,42,61,22,44,1,120,0,0,"No"
"Costa Rica",2017,"CRI",0.944345948457895,11580,1.714,13.6546419840032,45.905,80.7995,10.9,23.4,42,61,22,44,1,120,0,0,"No"
"Costa Rica",2018,"CRI",0.904494518403601,12070,1.706,14.1579581905208,48.659,80.7995,10.9,23.4,42,61,22,44,1,120,0,0,"No"
"Costa Rica",2019,"CRI",0.838278384859255,12240,1.6,14.6956052046087,52.727,80.7995,10.9,23.4,42,61,22,44,1,120,0,0,"No"
"Costa Rica",2020,"CRI",0.6929953994471,11700,1.448,15.2446934847753,48.638,80.7995,10.9,23.4,42,61,22,44,1,120,0,0,"No"
"Costa Rica",2021,"CRI",0.508564932290693,12630,1.353,15.78411256193,50.245,80.7995,10.9,23.4,42,61,22,44,1,120,0,0,"No"
"Costa Rica",2022,"CRI",0.429453043658398,13210,1.335,16.3459335951446,50.283,80.7995,10.9,23.4,42,61,22,44,1,120,0,0,"No"
"Costa Rica",2023,"CRI",0.46646444898736,14260,1.33,16.9960923429693,44.088,80.7995,10.9,23.4,42,61,22,44,1,120,1,8,"No"
"Croatia",2015,"HRV",-1.19410185876662,13580,1.41,29.0736218010925,46.698,78.5803,16.9,100,75,90,NA,47,1,208,1,0,"Yes"
"Croatia",2016,"HRV",-1.08634598144505,13090,1.43,29.8921217318283,45.196,78.5803,16.9,100,75,90,NA,47,1,208,1,0,"Yes"
"Croatia",2017,"HRV",-1.60675520461679,13350,1.42,30.8382222589394,45.303,78.5803,16.9,100,75,90,NA,47,1,208,1,0,"Yes"
"Croatia",2018,"HRV",-1.31087324504252,14670,1.47,31.9126879887339,45.195,78.5803,16.9,100,75,90,NA,47,1,208,1,0,"Yes"
"Croatia",2019,"HRV",-0.992302961069294,15800,1.47,32.9516011246356,44.906,78.5803,16.9,100,75,90,NA,47,1,208,1,0,"Yes"
"Croatia",2020,"HRV",-0.894863743984583,15120,1.48,33.9159159759646,44.476,78.5803,16.9,100,75,90,NA,47,1,208,1,0,"Yes"
"Croatia",2021,"HRV",-0.904000889163613,17420,1.62,34.7936463356279,45.682,78.5803,16.9,100,75,90,NA,47,1,208,1,0,"Yes"
"Croatia",2022,"HRV",-0.603521952188318,19370,1.53,35.5690002006303,46.922,78.5803,16.9,100,75,90,NA,47,1,208,1,0,"Yes"
"Croatia",2023,"HRV",0.104856226330186,20590,1.46,36.1883732962491,47.144,78.5803,16.9,100,75,90,NA,47,1,208,1,14,"Yes"
"Cyprus",2015,"CYP",1.46213136863434,26090,1.323,17.4776194014107,59.098,81.648,NA,100,77,93,NA,61,1,126,0,0,"No"
"Cyprus",2016,"CYP",1.43370522557944,24840,1.357,17.8483841575361,58.28,81.648,NA,100,77,93,NA,61,1,126,0,0,"No"
"Cyprus",2017,"CYP",1.377808546931,25020,1.323,18.2098755051821,58.923,81.648,NA,100,77,93,NA,61,1,126,0,0,"No"
"Cyprus",2018,"CYP",1.30393306995205,27570,1.319,18.5681800273677,59.627,81.648,NA,100,77,93,NA,61,1,126,0,0,"No"
"Cyprus",2019,"CYP",1.24612155650882,28840,1.33,18.9315211272561,60.097,81.648,NA,100,77,93,NA,61,1,126,1,14,"No"
"Cyprus",2020,"CYP",1.20329712567783,27280,1.361,19.3232944182746,59.05,81.648,NA,100,77,93,NA,61,1,126,1,14,"No"
"Cyprus",2021,"CYP",1.1499785451605,30270,1.392,19.7428728473554,59.534,81.648,NA,100,77,93,NA,61,1,126,1,14,"No"
"Cyprus",2022,"CYP",1.06174678712373,33020,1.393,20.1433885127982,61.219,81.648,NA,100,77,93,NA,61,1,126,1,14,"No"
"Cyprus",2023,"CYP",1.0167681770201,32960,1.389,20.5727192148738,62.475,81.648,NA,100,77,93,NA,61,1,126,1,14,"No"
"Czechia",2015,"CZE",0.196588748472653,18340,1.57,27.1604607965973,51.187,79.8341,15,100,88,93,NA,52,1,196,0,0,"Yes"
"Czechia",2016,"CZE",0.192048415842684,17660,1.63,28.191499359573,51.735,79.8341,15,100,88,93,NA,52,1,196,0,0,"Yes"
"Czechia",2017,"CZE",0.265642663548985,18350,1.69,29.2279176610866,52.114,79.8341,15,100,88,93,NA,52,1,196,0,0,"Yes"
"Czechia",2018,"CZE",0.334427262299794,20700,1.71,30.1918502088294,52.559,79.8341,15,100,88,93,NA,52,1,196,0,0,"Yes"
"Czechia",2019,"CZE",0.393788864202175,22440,1.71,31.1016030374541,52.3,79.8341,15,100,88,93,NA,52,1,196,1,7,"Yes"
"Czechia",2020,"CZE",0.243222682211879,22190,1.74,31.8570586506378,51.463,79.8341,15,100,88,93,NA,52,1,196,1,7,"Yes"
"Czechia",2021,"CZE",-1.81187141002542,25500,1.83,32.3960941870763,51.555,79.8341,15,100,88,93,NA,52,1,196,1,7,"Yes"
"Czechia",2022,"CZE",1.5709725672011,27210,1.64,32.2950105465412,52.191,79.8341,15,100,88,93,NA,52,1,196,1,7,"Yes"
"Czechia",2023,"CZE",1.78238907045946,29130,1.45,32.213467884019,53.235,79.8341,15,100,88,93,NA,52,1,196,1,14,"Yes"
"Denmark",2015,"DNK",0.706423849687002,60350,1.71,29.0522368255997,56.837,81.9328,15.2,100,77,100,NA,60,1,126,1,14,"Yes"
"Denmark",2016,"DNK",0.780392644135167,57830,1.79,29.4676533467749,57.677,81.9328,15.2,100,77,100,NA,60,1,126,1,14,"Yes"
"Denmark",2017,"DNK",0.643350903737356,56600,1.75,29.9032046622709,57.74,81.9328,15.2,100,77,100,NA,60,1,126,1,14,"Yes"
"Denmark",2018,"DNK",0.495838925879129,61090,1.73,30.3719939261675,57.649,81.9328,15.2,100,77,100,NA,60,1,126,1,14,"Yes"
"Denmark",2019,"DNK",0.358130915892652,63020,1.7,30.8727053737307,58.06,81.9328,15.2,100,77,100,NA,60,1,126,1,14,"Yes"
"Denmark",2020,"DNK",0.291641177476633,62710,1.68,31.4020237570544,57.85,81.9328,15.2,100,77,100,NA,60,1,126,1,14,"Yes"
"Denmark",2021,"DNK",0.433414489409722,70310,1.72,31.8477329673783,58.216,81.9328,15.2,100,77,100,NA,60,1,126,1,14,"Yes"
"Denmark",2022,"DNK",0.787502464739957,73320,1.55,32.0953129222584,59.551,81.9328,15.2,100,77,100,NA,60,1,126,1,14,"Yes"
"Denmark",2023,"DNK",0.741185515720057,73340,1.5,32.4244515147016,59.812,81.9328,15.2,100,77,100,NA,60,1,42,1,14,"Yes"
"Estonia",2015,"EST",0.0655525295417938,18900,1.58,29.0163718090505,55.747,79.1535,13.1,100,88,100,NA,62,1,140,1,14,"Yes"
"Estonia",2016,"EST",0.0291122255540077,18640,1.6,29.6709664149502,56.295,79.1535,13.1,100,88,100,NA,62,1,140,1,14,"Yes"
"Estonia",2017,"EST",0.121070631466687,19140,1.59,30.2962037159544,57.006,79.1535,13.1,100,88,100,NA,62,1,140,1,14,"Yes"
"Estonia",2018,"EST",0.348039137980543,21600,1.67,30.7618163433052,57.281,79.1535,13.1,100,88,100,NA,62,1,140,1,14,"Yes"
"Estonia",2019,"EST",0.371554389037477,23490,1.66,31.2502367379406,57.34,79.1535,13.1,100,88,100,NA,62,1,140,1,14,"Yes"
"Estonia",2020,"EST",0.197559185177642,23580,1.58,31.8807083520298,57.133,79.1535,13.1,100,88,100,NA,62,1,140,1,14,"Yes"
"Estonia",2021,"EST",0.105996956310127,26340,1.61,32.3398081919745,57.777,79.1535,13.1,100,88,100,NA,62,1,140,1,0,"Yes"
"Estonia",2022,"EST",1.33655151148286,27650,1.41,32.6751321608146,60.138,79.1535,13.1,100,88,100,NA,62,1,140,1,0,"Yes"
"Estonia",2023,"EST",1.57745133607335,27580,1.31,33.1351197606175,61.049,79.1535,13.1,100,88,100,NA,62,1,100,1,0,"Yes"
"Finland",2015,"FIN",0.329383885818507,46860,1.65,31.8584462878774,55.407,81.9102,12.1,100,83,99,14,59,1,147,1,76,"Yes"
"Finland",2016,"FIN",0.287421401687637,45160,1.57,32.8167500146524,54.982,81.9102,12.1,100,83,99,14,59,1,147,1,76,"Yes"
"Finland",2017,"FIN",0.234670531705453,44520,1.49,33.7493447906474,55.028,81.9102,12.1,100,83,99,14,59,1,147,1,76,"Yes"
"Finland",2018,"FIN",0.132641040791912,47900,1.41,34.6872492375658,55.688,81.9102,12.1,100,83,99,14,59,1,147,1,76,"Yes"
"Finland",2019,"FIN",0.110191690491055,49590,1.35,35.5470495181139,55.678,81.9102,12.1,100,83,99,14,59,1,147,1,76,"Yes"
"Finland",2020,"FIN",0.143641197212847,49630,1.37,36.3638702840905,55.175,81.9102,12.1,100,83,99,14,59,1,147,1,76,"Yes"
"Finland",2021,"FIN",0.207288594407348,52810,1.46,37.0920910316799,55.927,81.9102,12.1,100,83,99,14,59,1,147,1,76,"Yes"
"Finland",2022,"FIN",0.271944526506117,54120,1.32,37.7394987249251,57.267,81.9102,12.1,100,83,99,14,59,1,147,1,76,"Yes"
"Finland",2023,"FIN",0.499192375381062,53120,1.26,38.3460525556987,57.489,81.9102,12.1,100,83,99,14,59,1,56,1,0,"Yes"
"France",2015,"FRA",0.355569240058298,41130,1.96,29.9691649530843,50.956,83.3253,10.1,100,72,100,NA,53,1,112,1,15,"No"
"France",2016,"FRA",0.263868788565368,39020,1.92,30.7903475113013,50.83,83.3253,10.1,100,72,100,NA,53,1,112,1,15,"No"
"France",2017,"FRA",0.29020211635109,38120,1.89,31.5247668711496,50.626,83.3253,10.1,100,72,100,NA,53,1,112,1,15,"No"
"France",2018,"FRA",0.358494581816163,40960,1.87,32.2283943292714,50.813,83.3253,10.1,100,72,100,NA,53,1,112,1,15,"Yes"
"France",2019,"FRA",0.332559129027963,42720,1.86,32.9295024945655,50.615,83.3253,10.1,100,72,100,NA,53,1,112,1,11,"Yes"
